,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,Lalmonirhat,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Aditmari,1,8,0,8,130,15,145,18
5,Hatibandha,2,6,0,6,630,270,900,150
6,Kaligonj,4,8,0,8,30,10,40,05
7,Lalmonirhat Sadar,4,4,0,4,70,34,104,26
8,Patgram,1,4,0,4,80,73,153,38
9,Total,12,30,0,30,940,402,1342,45
