,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,Lalmonirhat,,,
2,,,,
3, Upazila, Number of power tiller, Tractor,Number of threshing machine
4,Aditmari,239,9,25
5,Hatibandha,510,15,161
6,Kaligonj,493,21,618
7,Lalmonirhat Sadar,860,95,15
8,Patgram,640,49,110
9,Total,2742,189,929
