,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat Area,Wheat Production,Jute Area,Jute Production,Sugarcane Area,Sugarcane Production
3,Adamdighi,40,37.92,58,39.27,0,0
4,Bogra sadar,117,95.9,200,175,0,0
5,Dhunat,610,559.98,13845,12193.9,28,533.27
6,Dhupchanchia,35,34,1.8,1.18,0,0
7,Gabtali,189,151.2,754,5259,27,6.63
8,Kahaloo,40,64,70,65,3,49
9,Nandigram,28,24.55,17,10.7,0,0
10,Sariakandi,1090,863,11779,10413,109,1663
11,Shajahanpur,105,872,736,648,0,0
12,Sherpur,369,358,3175,2731,0,0
13,Shibganj,186,178.56,841,808,1528,30603.92
14,Sonatola,416,418,7347,6233,16,353
15,Total,3225,3657.11,38823.8,38577.05,1711,33208.82
