,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged Family,Person engaged Hired,Person engaged Total
3,Adamdighi,69,69,277,346
4,Bogra sadar,309,387,1763,2150
5,Dhunat,24,24,96,120
6,Gabtali,106,106,530,636
7,Dhupchanchia,62,88,145,233
8,Kahaloo,155,195,465,660
9,Nandigram,63,200,52,252
10,Sariakandi,137,137,123,260
11,Sherpur,56,56,392,448
12,Shibganj,235,0,405,405
13,Sonatola,200,260,820,1080
14,Shajahanpur,69,69,206,275
15,Total,1485,1591,5274,6865
