,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
3,Adamdighi,791,1531,51,1582
4,Bogra sadar,29,82,102,184
5,Dhunat,4626,11000,565,11565
6,Gabtali,775,1150,0,1150
7,Dhupchanchia,997,1280,2130,3410
8,Kahaloo,334,668,280,948
9,Nandigram,425,675,125,800
10,Sariakandi,10,35,0,35
11,Sherpur,994,994,497,1491
12,Shibganj,817,887,51,938
13,Sonatola,2,2,10,12
14,Shajahanpur,497,1428,108,1536
15,Total,10297,19732,3919,23651
