,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Pubali and Uttara bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Pubali bank Number of branch Number of branch,Pubali bank Account S.D,Pubali bank Account C.D,Pubali bank Account F.D,Pubali bank Account S.T.D,Uttara bank Number of branch Number of branch,Uttara bank Account S.D,Uttara bank Account C.D,Uttara bank Account F.D,Uttara bank Account S.T.D
3,Adamdighi,0,0,0,0,0,0,0,0,0,0
4,Bogra sadar,1,1425,266,186,28,1,3117,1583,221,94
5,Dhunat,0,0,0,0,0,0,0,0,0,0
6,Gabtali,0,0,0,0,0,0,0,0,0,0
7,Dhupchanchia,0,0,0,0,0,0,0,0,0,0
8,Kahaloo,0,0,0,0,0,0,0,0,0,0
9,Nandigram,0,0,0,0,0,0,0,0,0,0
10,Sariakandi,0,0,0,0,0,0,0,0,0,0
11,Sherpur,0,0,0,0,0,0,0,0,0,0
12,Shibganj,0,0,0,0,0,0,0,0,0,0
13,Sonatola,0,0,0,0,0,0,0,0,0,0
14,Shajahanpur,0,0,0,0,0,0,0,0,0,0
15,Total,1,1425,266,186,28,1,3117,1583,221,94
