,0,1,2,3,4
0,Cotton and Sericulture cultivation for the year 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila,All cotton Area,All cotton Production,Sericulture Area,Sericulture Production
3,Bhaluka,10,149,0,0
4,Dhobaura,10,1,0,0
5,Fulbaria,65,25,0,0
6,Gaffargaon,0,0,0,0
7,Gauripur,0,1,0,0
8,Haluaghat,0,0,0,0
9,Ishwargonj,3,4,0,0
10,Muktagacha,220,73,0,0
11,Mymensingh Sadar,0,0,4,1
12,Nandail,24,232,0,0
13,Phulpur,0,0,0,0
14,Trishal,0,0,0,0
15,Total,332,485,4,1
