,0,1,2,3,4
0,"Number of ward, mahalla and household by municipality 2011",,,,
1,,,,,
2,Upazila,Name of municipality,Total ward,Total mahalla,Total household
3,Bhaluka,Bhaluka,9,18,9787
4,Dhobaura,-,0,0,0
5,Fulbaria,Fulbaria,9,11,6658
6,Gaffargaon,Gaffargaon,9,19,6513
7,Gauripur,Gauripur,9,34,5583
8,Haluaghat,-,0,0,0
9,Ishwargonj,Ishwargonj,9,13,5917
10,Muktagacha,Muktagacha,9,21,11189
11,Mymensingh Sadar,Mymensingh,21,95,54869
12,Nandail,Nandail,9,20,7329
13,Phulpur,Phulpur,9,12,5774
14,Trishal,Trishal,9,12,7202
15,Total,,102,255,120821
