,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila,Name of municipality,Area (In sq. km.),Population census-2011 - Male,Population census-2011 - Female,Population census-2011 - Total,Density per sq.km.
3,Bhaluka,Bhaluka,10.42,21037,19266,40303,3868
4,Dhobaura,-,0,0,0,0,0
5,Fulbaria,Fulbaria,15.8,16243,15985,32228,2040
6,Gaffargaon,Gaffargaon,5.39,15265,15206,30671,5690
7,Gauripur,Gauripur,7.82,13263,13270,26533,3393
8,Haluaghat,-,0,0,0,0,0
9,Ishwargonj,Ishwargonj,12.37,26087,14567,29710,2402
10,Muktagacha,Muktagacha,11.99,17130,25735,51822,4322
11,Mymensingh Sadar,Mymensingh,21.74,18621,131369,269213,12383
12,Nandail,Nandail,23.06,13784,17437,34567,1499
13,Phulpur,Phulpur,10.9,13924,13720,27644,2536
14,Trishal,Trishal,35.5,18621,17439,36060,1016
15,Total,,154.99,173975,283994,578751,3734
