,0,1,2,3,4
0,Number of handloom establishment and loom 2011,,,,
1,,,,,
2, Upazila,Number of unit (factory),Number of loom - Operational,Number of loom - Non-operational,Number of loom - Total
3,Bhaluka,220,170,50,220
4,Dhobaura,0,0,0,0
5,Fulbaria,0,0,0,0
6,Gaffargaon,0,0,0,0
7,Gauripur,0,0,0,0
8,Haluaghat,30,50,40,90
9,Ishwargonj,50,40,10,50
10,Muktagacha,142,0,305,305
11,Mymensingh Sadar,50,35,25,60
12,Nandail,0,0,0,0
13,Phulpur,0,0,0,0
14,Trishal,0,0,0,0
15,Total,492,295,430,725
