,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,Faridpur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Alfadanga,0,0,0,0,0,0,0,0
5,Bhanga,0,0,0,0,0,0,0,0
6,Boalmari,1,13,1,14,725,92,817,58
7,Charbhadrashon,1,12,0,12,131,311,442,37
8,Faridpur Sadar,4,189,32,221,12741,10088,22829,103
9,Madhukhali,1,20,2,22,788,883,1671,76
10,Nagarkanda,0,0,0,0,0,0,0,0
11,Sadarpur,1,25,6,31,358,382,740,24
12,Saltha,0,0,0,0,0,0,0,0
13,Total,8,259,41,300,14743,11756,26499,88
