,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Jackfruits - Area,Jackfruits - Production,Banana - Area,Banana - Production,Pineapple - Area,Pineapple - Production
3,Alfadanga,196,925,15,158,0,0
4,Bhanga,32,489,63,62,0,0
5,Boalmari,515,10308,117,566,0,0
6,Charbhadrashon,105,2200,36,115,0,0
7,Faridpur Sadar,70,1948,223,4050,0,0
8,Madhukhali,90,1800,85,1190,0,0
9,Nagarkanda,0,400,330,3960,0,0
10,Sadarpur,67,308,153,1903,0,0
11,Saltha,0,458,322,3864,0,0
12,Total,1075,18836,1344,15868,0,0
