,0,1,2,3,4,5,6
0,Other accommodation facility by municipality 2011,,,,,,
1,Faridpur,,,,,,
2,,,,,,,
3,Municipality,Orphanage - Number,Orphanage - Capacity,Slum area - Area in acre,Slum area - Number H/H,Refugee camp - Area in acre,Refugee camp - Number H/H
4,Bhanga,4,184,0,0,0,0
5,Boalmari,0,0,0,0,0,0
6,Faridpur Sadar,5,1000,41,2050,26,200
7,Nagarkanda,0,0,0,0,0,0
8,Total,9,1184,41,2050,26,200
