,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali bank - Number of branch,Rupali bank - Account - S.D,Rupali bank - Account - C.D,Rupali bank - Account - F.D,Rupali bank - Account - S.T.D,Agrani bank - Number of branch,Agrani bank - Account - S.D,Agrani bank - Account - C.D,Agrani bank - Account - F.D,Agrani bank - Account - S.T.D
3,Alfadanga,1,6182,369,47,17,0,0,0,0,0
4,Bhanga,0,0,0,0,0,2,20285,856,265,19
5,Boalmari,1,8697,411,117,37,1,9568,468,88,11
6,Charbhadrashon,0,0,0,0,0,1,9082,366,83,7
7,Faridpur Sadar,3,6788,1013,182,101,5,17092,1946,251,156
8,Madhukhali,0,0,0,0,0,0,0,0,0,0
9,Nagarkanda,0,0,0,0,0,1,5029,331,94,60
10,Sadarpur,0,0,0,0,0,1,11750,690,0,0
11,Saltha,0,0,0,0,0,0,0,0,0,0
12,Total,5,21667,1793,346,155,11,72806,4657,781,253
