,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,,,,
2,Municipality,Number of institution,Number of teacher,Number of student
3,Kalkini,0,0,0
4,Madaripur,1,9,135
5,Shibchar,3,18,413
6,Total,4,27,548
