,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Jhenaigati,0,0,0,0,5,7
4,Nakla,43,12,9,3,403,949
5,Nalitabari,34,21,12,8,0,0
6,Sherpur Sadar,55,19,0,0,47,98
7,Sreebardi,0,0,0,0,9,13
8,Total,132,52,21,10,464,1067
