,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Azmirigonj,0,0,0,0
6,Bahubal,0,0,0,0
7,Baniachang,0,0,0,0
8,Chunarughat,25,200,18,140
9,Habiganj Sadar,0,0,0,0
10,Lakhai,0,0,0,0
11,Madhabpur,50,190,50,195
12,Nabiganj,0,0,0,0
13,Total,75,390,68,335
