,0,1,2,3,4,5,6,7,8
0,Area and production of pulses by type 2010-11,,,,,,,,
1,(Area in acre and production in metric ton),,,,,,,,
2,Upazila,Gram Area,Gram Production,Motor Area,Motor Production,Khesari Area,Khesari Production,Mashkalai Area,Mashkalai Production
3,Bishwamvarpur,0,0,0,0,0,0,150,42
4,Chhatak,0,0,0,0,0,0,0,0
5,Dakshin Sunamganj,0,0,0,0,0,0,0,0
6,Derai,0,0,0,0,0,0,0,0
7,Dharmapasha,0,0,0,0,0,0,76,38
8,Doarabazar,0,0,0,0,0,0,0,0
9,Jagannathpur,0,0,0,0,0,0,0,0
10,Jamalganj,0,0,0,0,0,0,0,0
11,Shalla,0,0,0,0,0,0,0,0
12,Sunamganj Sadar,0,0,0,0,0,0,10,4
13,Tahirpur,0,0,0,0,0,0,0,0
14,Total,0,0,0,0,0,0,236,84
