,0,1,2,3,4,5
0,Number of flour mill and person engaged 2011,,,,,
1,,,,,,
2,Upazila,Number of unit,Investment (in lac taka),Person engaged Family,Person engaged Hired,Person engaged Total
3,Bishwamvarpur,20,15,20,20,40
4,Chhatak,17,23,21,33,54
5,Dakshin Sunamganj,0,0,0,0,0
6,Derai,0,0,0,0,0
7,Dharmapasha,80,256,95,165,260
8,Doarabazar,0,0,0,0,0
9,Jagannathpur,0,0,0,0,0
10,Jamalganj,0,0,0,0,0
11,Shalla,0,0,0,0,0
12,Sunamganj Sadar,11,33,15,18,33
13,Tahirpur,5,5,20,10,30
14,Total,133,300,171,146,317
