,0,1,2,3,4
0,Number of Agriculture holding by tenure 2008,,,,
1,,,,,
2, Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
3,Bishwamvarpur,24280,18000,5500,1500
4,Chhatak,27061,17881,8653,527
5,Dakshin Sunamganj,14425,9560,1995,2870
6,Derai,22993,11342,10578,1073
7,Dharmapasha,23489,15178,6972,1339
8,Doarabazar,20704,14334,6085,285
9,Jagannathpur,18479,10059,7370,1050
10,Jamalganj,15415,9165,5735,515
11,Shalla,19251,12048,5947,1220
12,Sunamganj Sadar,18679,12734,5702,243
13,Tahirpur,17704,13224,4104,376
14,Total,222480,143525,68641,10998
