,0,1,2,3,4,5
0,Number of establishment and person engaged in cottage industry 2011,,,,,
1,,,,,,
2,Upazila,Number of establishment,Investment (in lac taka),Person engaged Family,Person engaged Hired,Person engaged Total
3,Bishwamvarpur,0,0,0,0,0
4,Chhatak,37,15,58,481,539
5,Dakshin Sunamganj,0,0,0,0,0
6,Derai,0,0,0,0,0
7,Dharmapasha,0,0,0,0,0
8,Doarabazar,12,12,8,10,18
9,Jagannathpur,73,68,290,517,807
10,Jamalganj,50,50,100,0,100
11,Shalla,0,0,0,0,0
12,Sunamganj Sadar,17,17,21,85,106
13,Tahirpur,59,17,125,150,275
14,Total,448,179,602,1243,1845
