,0,1,2,3,4
0,"Number of branch of specialized (Krishi, Co-operative, etc.) bank 2011",,,,
1,,,,,
2,Upazila,Number of branch,Number of employee,Number of savings A/C,Number of current A/C
3,Bishwamvarpur,1,6,13037,233
4,Chhatak,6,22,14388,278
5,Dakshin Sunamganj,3,25,16602,124
6,Derai,0,0,0,0
7,Dharmapasha,2,11,15562,128
8,Doarabazar,2,12,3820,185
9,Jagannathpur,3,12,10767,69
10,Jamalganj,1,7,7826,71
11,Shalla,1,4,13469,38
12,Sunamganj Sadar,4,54,7840,591
13,Tahirpur,2,12,12278,92
14,Total,26,170,123409,1877
