,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub registry office,BOP (BGB camp),ISP provider,Cyber cafe
3,Bishwamvarpur,1,0,1,5,1,3,0,0
4,Chhatak,3,1,2,13,1,20,2,16
5,Dakshin Sunamganj,1,0,1,8,0,0,0,0
6,Derai,1,0,1,9,1,0,0,0
7,Dharmapasha,1,0,2,10,1,3,0,0
8,Doarabazar,1,0,1,9,1,5,0,1
9,Jagannathpur,1,1,1,8,1,0,0,0
10,Jamalganj,1,0,1,5,1,0,2,2
11,Shalla,1,0,1,4,1,0,1,0
12,Sunamganj Sadar,4,1,3,9,1,3,1,13
13,Tahirpur,1,0,1,7,1,6,1,0
14,Total,16,3,15,87,10,40,7,32
