,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin Area,Pumpkin Production,Parble (potol) Area,Parble (potol) Production,Cabbage Area,Cabbage Production
3,Assasuni,36,49,5,8,45,238
4,Debhata,58,357,133,6916,124,496
5,Kalaroa,143,545,529,1459,112,462
6,Kaliganj,190,850,70,425,127,726
7,Satkhira Sadar,112,370,59,148,73,365
8,Shyamnagar,57,259,0,0,29,198
9,Tala,225,1138,500,1987,400,2151
10,Total,821,3568,1296,10943,910,4636
