,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from private commercial bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,  Upazila, Number of branch of all private commercial banks,Number of borrower - Agriculture debt - Male,Number of borrower - Agriculture debt - Female,Number of borrower - Industry debt - Male,Number of borrower - Industry debt - Female,Number of borrower - Other debt - Male,Number of borrower - Other debt - Female,Number of borrower - Male,Number of borrower - Female,Number of borrower - Total debt (crore tk) - Male,Number of borrower - Total debt (crore tk) - Female
3,JhalokatiSadar,11,3917,721,71,13,2670,519,6650,1253,110.5,19.5
4,Kanthalia,0,0,0,0,0,0,0,0,0,0,0
5,Nalchity,1,0,0,0,0,51,1,51,1,3.87,0.04
6,Rajapur,2,0,0,0,0,201,28,160,8,2.6,0
7,Total,14,3917,721,71,13,2922,548,6861,1262,116.97,19.54
