,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Jhalokati Sadar,4,9,0,9,252,0,252,28
4,Kanthalia,1,3,0,3,20,0,20,7
5,Nalchity,6,12,0,12,1395,0,1395,116
6,Rajpur,9,54,0,17,820,0,820,48
7,Total,20,78,0,41,2487,0,2487,61
