,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,(In Bangla Schedule  Activities ),,,,
2,Upazila,Number of co- operative societies,Number of members Male,Number of members Female,Both sex
3,Akhaura,106,640,310,950
4,Ashuganj,65,5244,167,5411
5,Banchharampur,217,17953,5500,23453
6,Bijoynagar,150,4675,1558,6233
7,Brahmanbaria Sadar,315,9813,3227,13040
8,Kasba,84,4982,61,5043
9,Nabinagar,60,1000,200,1200
10,Nasirnagar,202,7662,267,7929
11,Sarail,342,13150,1247,14397
12,Total,1541,65119,12537,77656
