,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank - Number of branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
3,Daulotpur,1,100,0,110,1,0,0,0,0,0
4,Gheor,2,12674,294,255,3,0,0,0,0,0
5,Horirampur,2,10745,182,387,10,0,0,0,0,0
6,Manikganj Sadar,2,7951,322,380,12,0,0,0,0,0
7,Saturia,1,4400,169,221,5,0,0,0,0,0
8,Shibalaya,2,11,444,257,10,0,0,0,0,0
9,Singair,3,9866,234,198,11,0,0,0,0,0
10,Total,13,45747,1645,1808,52,0,0,0,0,0
