,0,1,2,3,4,5,6,7
0,"Number of municipality, union, mouza, mahalla and village 2011",,,,,,,
1,Rangpur,,,,,,,
2,,,,,,,,
3,Upazila,Municipality,Ward,Mahalla,Union,Mauza,Village,Depopulated Mauza
4,Badarganj,1,9,12,10,64,120,1
5,Gangachara,0,0,0,10,92,128,0
6,Kaunia,1,9,77,6,80,78,7
7,Mithapukur,0,0,0,17,310,315,1
8,Pirgachha,0,0,0,9,170,170,0
9,Pirganj,0,0,0,15,308,332,3
10,Rangpur Sadar,1,15,108,12,151,308,12
11,Taraganj,0,0,0,5,40,41,0
12,Total,3,33,197,84,1215,1492,24
