,0,1,2,3,4
0,Number of different club 2011,,,,
1,Rangpur,,,,
2,,,,,
3, Upazila, Sports club, Cultural club, Science club,"Other social club (like officers, rifle club etc.)"
4,Badarganj,2,2,0,1
5,Gangachara,31,13,0,1
6,Kaunia,9,1,0,1
7,Mithapukur,18,13,0,1
8,Pirgachha,39,2,0,1
9,Pirganj,0,2,0,2
10,Rangpur Sadar,45,29,10,498
11,Taraganj,35,0,0,1
12,Total,179,62,10,506
