,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Rangpur,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Badarganj,2,0,1
5,Gangachara,0,0,2
6,Kaunia,2,0,4
7,Mithapukur,0,0,5
8,Pirgachha,3,0,3
9,Pirganj,0,0,14
10,Rangpur Sadar,1,0,4
11,Taraganj,0,0,5
12,Total,8,0,38
