,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,,,,,,,
2, Upazila,Hen and cock - Holding reporting,Hen and cock - Total number,Duck - Holding reporting,Duck - Total number,Others - Holding reporting,Others - Total number
3,Alikadam,5830,62129,474,2576,1358,9162
4,Bandarban Sadar,2100,15000,40,1200,0,0
5,Lama,13291,139401,2199,10866,685,2743
6,Naikhongchhari,1580,15300,550,1800,375,1510
7,Rowangchhari,3460,41288,454,2602,0,0
8,Ruma,3773,48828,213,1821,233,587
9,Thanchi,2658,20081,116,625,0,0
10,Total,32692,342027,4046,21490,2651,14002
