,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Rupali and Agrani bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Rupali bank - Number of  branch,Rupali bank - Account - S.D,Rupali bank - Account - C.D,Rupali bank - Account - F.D,Rupali bank - Account - S.T.D,Agrani bank - Number of  branch,Agrani bank - Account - S.D,Agrani bank - Account - C.D,Agrani bank - Account - F.D,Agrani bank - Account - S.T.D
3,Alikadam,0,0,0,0,0,0,0,0,0,0
4,Bandarban Sadar,1,3804,319,96,10,1,9768,798,35,52
5,Lama,0,0,0,0,0,1,4249,16,75,0
6,Naikhongchhari,0,0,0,0,0,0,0,0,0,0
7,Rowangchhari,0,0,0,0,0,0,0,0,0,0
8,Ruma,0,0,0,0,0,0,0,0,0,0
9,Thanchi,0,0,0,0,0,0,0,0,0,0
10,Total,1,3804,319,96,10,2,14017,814,110,52
