,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Jackfruits Area,Jackfruits Production,Banana Area,Banana Production,Pineapple Area,Pineapple Production
3,Alikadam,0,0,473,2194,19,47
4,Bandarban Sadar,117,954,1590,10196,670,3032
5,Lama,0,0,508,1992,80,352
6,Naikhongchhari,4,741,317,1670,74,179
7,Rowangchhari,0,0,139,228,62,265
8,Ruma,150,1368,402,2307,552,3420
9,Thanchi,14,114,29,191,32,142
10,Total,287,3193,3460,18778,1489,7437
