,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila, Institution,Male,Female,Total,Male,Female,Total,Students per teacher
4,Araihazar,0,0,0,0,0,0,0,0
5,Bandar,2,5,3,8,45,13,58,7
6,Narayanganj Sadar,1,11,2,13,204,128,332,26
7,Rupganj,2,16,0,16,84,44,128,8
8,Sonargaon,0,0,0,0,0,0,0,0
9,Total,5,32,5,37,333,185,518,14
