,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of kindergarten school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Araihazar,30,20,70,90,1742,2128,3870,43
5,Bandar,54,85,185,270,3023,3074,6097,23
6,Narayanganj Sadar,91,364,1274,1638,9807,8738,18548,11
7,Rupganj,115,230,345,575,4629,6942,11571,20
8,Sonargaon,114,62,394,456,3732,4209,7941,17
9,Total,404,761,2268,3029,22933,25091,48027,16
