,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre)
2,"
Upazila",Pond,Pond,Dighee,Dighee,"
Other area","
Total area"
3,"
Upazila",Number,Area,Number,Area,"
Other area","
Total area"
4,Araihazar,4333,592,22,37,14,643
5,Bandar,1004,487,3,32,55,574
6,Narayanganj Sadar,731,1340,12,24,0,1364
7,Rupganj,1560,3581,8,40,6093,9714
8,Sonargaon,3340,282,3,55,16156,16494
9,Total,10968,6283,48,164,22318,28765
