,0,1,2,3,4,5,6,7
0,Number of jute mill and number of worker 2011,,,,,,,
1,,,,,,,,
2, Upazila,Number of mill,Number of loom (installed),Number of loom,Number of loom,Number of worker,Number of worker,Number of worker
3, Upazila,Number of mill,Number of loom (installed),Operative,Non- operational,permanent,Temporary,Total
4,Araihazar,0,0,0,0,0,0,0
5,Bandar,0,0,0,0,0,0,0
6,Narayanganj Sadar,0,0,0,0,0,0,0
7,Rupganj,4,950,297,653,378,1512,1890
8,Sonargaon,1,250,250,0,400,300,700
9,Total,5,1200,547,653,778,1812,2590
