,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Araihazar,2,1500,0,0,0,0,0,0
5,Bandar,0,0,0,0,0,0,0,0
6,Narayanganj Sadar,1,50000,5,14000,2,110,8,340
7,Rupganj,2,1000,1,500,0,0,0,0
8,Sonargaon,1,1300,0,0,0,0,0,0
9,Total,6,53800,6,14500,2,110,8,340
