,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,Gazipur,,,,,,,
2,"(Price unit per kg, taka)",,,,,,,
3,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
4,Gazipur Sadar,45,36,32,20,28,10,120
5,Kaliakair,40,30,28,22,30,13,124
6,Kaliganj,42,36,28,20,30,10,126
7,Kapashia,38,32,28,18,28,12,124
8,Sreepur,48,35,30,25,32,12,118
9,Average,43,34,29,21,30,11,122
