,0,1,2,3,4
0,Number of bakery and person engaged 2011,,,,
1,Gazipur,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Gazipur Sadar,16,18,128,146
5,Kaliakair,12,12,17,84
6,Kaliganj,8,21,35,56
7,Kapashia,14,9,70,89
8,Sreepur,4,8,96,104
9,Total,54,68,346,479
