,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Gazipur,,,,,,,,
2,,,,,,,,,
3, Upazila, Institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Gazipur Sadar,6,45,9,54,3740,2820,6560,21
5,Kaliakair,0,0,0,0,0,0,0,0
6,Kaliganj,2,5,3,8,60,6,66,8
7,Kapashia,3,13,8,21,81,127,208,10
8,Sreepur,4,31,4,35,320,103,423,12
9,Total,15,94,24,118,4201,3056,7257,62
