,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Gopalgonj,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Gopalganj Sadar,4,33,0,33,648,628,1276,38
5,Kashiani,1,10,1,11,270,219,489,44
6,Kotalipara,1,16,2,18,218,247,465,26
7,Muksudpur,3,27,6,33,462,105,567,18
8,Tungipara,1,13,6,19,247,250,497,26
9,Total,10,99,15,114,1845,1449,3294,29
