,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,Gopalgonj,,,,,,
2,(Price in taka),,,,,,
3,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Gopalganj Sadar,7500,440,72000,22,28,0
5,Kashiani,7500,430,55500,20,24,104
6,Kotalipara,8500,460,59000,36,14,45
7,Muksudpur,8000,400,62000,50,18,120
8,Tungipara,8000,440,68000,28,18,132
9,Average,7900,434,63300,31,20,100
