,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,Gopalgonj,,,,,
2,,,,,,
3,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
4,Gopalganj Sadar,104,111,1419,492,2126
5,Kashiani,30,39,324,110,503
6,Kotalipara,53,24,244,71,992
7,Muksudpur,33,27,282,153,495
8,Tungipara,19,27,141,148,335
9,Total,239,228,2410,974,4451
