,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,"
Upazila",Number of Government primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of Government primary school,Male,Female,Total,Male,Female,Total,Students per teacher
3,Alikadam,14,40,31,71,2218,1788,4006,56
4,Bandarban Sadar,46,94,130,224,3822,4300,8122,36
5,Lama,45,132,76,208,5882,5491,11396,55
6,Naikhongchhari,39,132,42,174,3764,4110,7875,45
7,Rowangchhari,24,56,29,85,920,875,1795,21
8,Ruma,37,94,45,139,1641,634,2275,16
9,Thanchi,14,46,9,55,860,753,1613,29
10,Total,219,594,362,956,19107,17951,37082,39
