,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,Upazila,Class-I,Class-II,Class-III,Class-IV,"Number of
employee"
2,Alikadam,9,12,208,67,296
3,Bandarban Sadar,22,13,150,56,241
4,Lama,14,29,285,129,457
5,Naikhongchhari,5,20,115,54,194
6,Rowangchhari,12,12,128,55,207
7,Ruma,13,16,105,64,198
8,Thanchi,6,7,163,27,203
9,Total,81,109,1154,452,1796
