,0,1,2,3
0,Number of co-operative society 2011,,,
1,"
Upazila","
Number","
Number of employee","
Number of client"
2,Alikadam,168,7,4422
3,Bandarban Sadar,259,6,7770
4,Lama,83,4,2000
5,Naikhongchhari,67,2,1247
6,Rowangchhari,198,5,3541
7,Ruma,56,4,660
8,Thanchi,21,2,200
9,Total,852,30,26840
