,0,1,2,3,4,5
0,"Name of land, river port, important or historical, tourist places, objects, important, famous crop or food production 2011",,,,,
1,"

Upazila","
Name of land/river/sea port","
Name of Important or historical/tourist place/object","Name of important
/famous crop or food production","Customer care service
provider’s name
of cell phone operator","Distance between district head quarter &
upazila by road (km)"
2,Alikadam,-,Ali Suranga,Paddy,-,115
3,Bandarban Sadar,-,Meghla,Paddy,Teletalk,0
4,Lama,-,Merenja,Pappya,-,90
5,Naikhongchhari,-,Upaban,Jack Fruit,-,120
6,Rowangchhari,-,-,Banana,-,19
7,Ruma,-,Tagingdong,Pineapple,-,46
8,Thanchi,-,-,Mango,-,78
