,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Bakshiganj,350,25,300,30,300,310
6,Dewanganj,350,250,300,300,300,350
7,Islampur,250,150,200,200,250,300
8,Jamalpur Sadar,350,180,300,250,250,350
9,Madarganj,350,215,300,300,300,320
10,Melandaha,350,250,350,350,400,400
11,Sarishabari,300,200,300,400,400,400
12,Average,329,181,293,261,314,347
