,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Rape & mustard,Rape & mustard,Ground nut,Ground nut,Til,Til
3,Upazila,Area,Production,Area,Production,Area,Production
4,Bakshiganj,5855,2297,0,0,22,5
5,Dewanganj,6545,2570,555,319,617,200
6,Islampur,11350,4540,500,320,875,350
7,Jamalpur Sadar,195,599,47,53,28,7
8,Madarganj,4115,1710,0,0,18,7
9,Melandaha,957,356,20,7,0,0
10,Sarishabari,1783,536,82,42,30,10
11,Total,30800,12608,1204,741,1590,579
