,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3,Upazila,Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bakshiganj,22,65,6,71,1498,1799,3297,46
5,Dewanganj,16,32,32,64,1207,1033,2240,35
6,Islampur,27,94,14,108,1805,1265,3070,28
7,Jamalpur Sadar,37,100,71,171,2434,2478,4912,29
8,Madarganj,7,21,5,26,556,592,1148,44
9,Melandaha,4,11,2,13,166,148,314,24
10,Sarishabari,17,47,21,68,1230,1150,2380,35
11,Total,130,370,151,521,8896,8465,17361,33
