,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,,,,,
2,Upazila,Unit,Person engaged,Person engaged,Person engaged
3,Upazila,Unit,Family,Hired,Total
4,Bakshiganj,76,95,221,316
5,Dewanganj,48,96,188,284
6,Islampur,490,600,900,1500
7,Jamalpur Sadar,1166,853,4977,5830
8,Madarganj,53,50,129,179
9,Melandaha,73,84,176,260
10,Sarishabari,243,291,497,788
11,Total,2149,2069,7088,9157
