,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,,,,,,,
2, Upazila,Police personnel,Criminal offence,Criminal offence,Traffic accident (Reported),Traffic accident (Reported),Traffic accident (Reported)
3, Upazila,Police personnel,Number of offence,Number of case filled,Number of accident,Person killed,Person injured
4,Bakshiganj,0,0,0,0,0,0
5,Dewanganj,37,208,208,3,2,1
6,Islampur,0,0,0,0,0,0
7,Jamalpur Sadar,723,6,820,3,5,67
8,Madarganj,41,212,214,2,2,0
9,Melandaha,0,0,0,0,0,0
10,Sarishabari,45,245,232,2,2,0
11,Total,846,671,1474,10,11,68
