,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Daulotpur,350,250,350,350,400,0
6,Gheor,300,200,350,300,500,500
7,Horirampur,400,300,400,450,500,400
8,Manikganj Sadar,350,200,350,400,500,500
9,Saturia,350,250,400,350,400,400
10,Shibalaya,380,280,350,400,500,380
11,Singair,350,250,400,350,500,400
12,Average,354,247,371,371,471,516
