,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students Per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students Per teacher
4,Daulotpur,0,0,0,0,0,0,0,0
5,Gheor,1,20,9,29,24,23,47,6
6,Horirampur,0,0,0,0,0,0,0,0
7,Manikganj Sadar,0,0,0,0,0,0,0,0
8,Saturia,0,0,0,0,0,0,0,0
9,Shibalaya,0,0,0,0,0,0,0,0
10,Singair,0,0,0,0,0,0,0,0
11,Total,1,20,9,29,24,23,47,6
