,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila 1,Aus Area 2,Aus Production 3,Aman Area 4,Aman Production 5,Boro Area 6,Boro Production 7
3,Atgharia,976,467,22928,16961,16136,16018
4,Bera,0,0,14914,8138,15454,25169
5,Bhangura,36,9,11092,7221,16761,24882
6,Chatmohar,2232,823,37764,23920,32463,52009
7,Faridpur,181,98,12509,8573,19890,40835
8,Ishwardi,135,93,11615,9290,17022,38426
9,Pabna Sadar,8131,3069,43518,47329,24206,42979
10,Santhia,7209,4057,45546,41710,21781,32046
11,Sujanagar,6312,2545,14533,14904,17120,30188
12,Total,25212,11161,237280,186889,180833,302552
