,0,1,2,3,4
0,"Number of cinema hall, registered club, auditorium and orphanage 2011",,,,
1,,,,,
2,Upazila 1,Cinema hall 2,Registered club 3,Orphanage 4,Auditorium 5
3,Atgharia,1,8,1,0
4,Bera,3,56,0,2
5,Bhangura,2,55,4,1
6,Chatmohar,3,122,8,1
7,Faridpur,2,80,2,1
8,Ishwardi,4,102,3,1
9,Pabna Sadar,8,22,4,2
10,Santhia,2,54,1,1
11,Sujanagar,2,112,3,1
12,Total,27,611,26,10
