,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Bhola,,,,,,
2,,,,,,,
3, Municipality,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of Case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Persons killed,Traffic accident (Reported) - Persons injured
4,Bhola Sadar,315,15,15,5,6,42
5,Burhanuddin,40,226,226,27,8,20
6,Char Fasson,45,517,382,13,9,38
7,Daulatkhan,31,107,107,5,3,3
8,Lalmohan,34,218,218,3,3,327
9,Total,465,1083,948,53,29,430
