,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Bhola,,,
2,,,,
3,Municipality,Number of institution,Number of teacher,Number of student
4,Bhola Sadar,2,35,425
5,Burhanuddin,1,5,145
6,Char Fasson,0,0,0
7,Daulatkhan,1,11,92
8,Lalmohan,1,4,43
9,Total,5,55,705
