,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,Bhola,,,,,,,,
2,,,,,,,,,
3, Upazila, Institutions,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhola Sadar,2,28,7,35,300,125,425,12
5,Burhanuddin,1,10,1,11,981,47,1026,93
6,Char Fasson,1,7,3,10,80,40,120,12
7,Daulatkhan,1,7,4,11,104,93,197,18
8,Lalmohan,5,17,2,19,147,84,231,12
9,Manpura,0,0,0,0,0,0,0,0
10,Tazumuddin,2,13,1,14,76,32,108,8
11,Total,12,82,18,100,1688,421,2107,21
