,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Bhola,,,,,,,,
2,,,,,,,,,
3, Municipality,Number of Inst.,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhola Sadar,1,15,14,29,250,242,492,17
5,Burhanuddin,0,0,0,0,0,0,0,0
6,Char Fasson,0,0,0,0,0,0,0,0
7,Daulatkhan,2,10,5,15,249,260,509,34
8,Lalmohan,0,0,0,0,0,0,0,0
9,Total,3,25,19,44,499,502,1001,23
