,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,Bhola,,,,
2,(According to Agriculture Census 2008),,,,
3,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Bhola Sadar,55253,54691,23796,6949
5,Burhanuddin,29466,`32882,12028,3071
6,Char Fasson,58705,50330,`26704,5774
7,Daulatkhan,17221,23098,6406,2648
8,Lalmohan,36758,36337,14671,6495
9,Manpura,8306,11027,2720,1455
10,Tazumuddin,16722,17855,5622,2956
11,Total,222431,106171,90209,6737
