,0,1,2,3,4
0,Number of tailoring shop and persons engaged 2011,,,,
1,,,,,
2,Upazila,Units,Persons engaged Family,Persons engaged Hired,Persons engaged Total
3,Gangni,560,580,210,790
4,Mujibnagar,1178,1220,28,1248
5,Meherpur Sadar,133,750,209,359
6,Total,1871,2550,447,2397
